id,source,sourceEquipment
69979c2e08c7bfd74cc69ccff2d40b91,otomoto,"{""Audio i multimedia"":[""Radio"",""System nawigacji satelitarnej""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Podłokietniki - tył"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Czujnik zmierzchu"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi aluminiowe 16"",""Opony letnie"",""Zawieszenie komfortowe""],""Bezpieczeństwo"":[""ABS"",""ESP"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Kurtyny powietrzne - przód""]}"
373134212004777d339d95ed2b89fca4,otomoto,"{""Komfort i dodatki"":[""Tapicerka materiałowa""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy""]}"
72a4e47d2a6b2cb571237658a93d58c1,otomoto,{}
6a81fee783f147d44838bf0b485f7fae,otomoto,"{""Audio i multimedia"":[""Radio"",""System nawigacji satelitarnej""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Podłokietniki - przód"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Czujnik deszczu"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Kontrola odległości z tyłu (przy parkowaniu)"",""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Czujnik zmierzchu"",""Światła do jazdy dziennej diodowe LED"",""Lampy przeciwmgielne"",""Oświetlenie drogi do domu"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Filtr cząstek stałych""],""Bezpieczeństwo"":[""ABS"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
f165b82efd7f953c1edd192594f3fb91,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Zestaw głośnomówiący""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Podłokietniki - przód"",""Kierownica ze sterowaniem radia"",""Czujnik deszczu"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Czujnik zmierzchu"",""Lampy przeciwmgielne"",""Oświetlenie drogi do domu"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Filtr cząstek stałych""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
f6e6b46fb060aa8e1214d66cbbdda39f,otomoto,{}
d269370038f1074faee9c39ac0656b60,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Podłokietniki - tył"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Kontrola odległości z tyłu (przy parkowaniu)"",""Lusterka boczne ustawiane elektrycznie"",""Ogranicznik prędkości"",""Kontrola trakcji"",""Światła do jazdy dziennej"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi stalowe""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Poduszka kolan kierowcy"",""Poduszka kolan pasażera"",""Kurtyny powietrzne - przód"",""Kurtyny powietrzne - tył"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
52c764bb9fc098e71ab8bba9b88fd8f5,otomoto,"{""Audio i multimedia"":[""Radio"",""Gniazdo USB""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja automatyczna"",""Podłokietniki - przód"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Kamera parkowania tył"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Filtr cząstek stałych""],""Bezpieczeństwo"":[""ABS"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
20b7aeb71801673036efba206ccdfa68,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Podłokietniki - tył"",""Elektryczne szyby przednie"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi stalowe"",""Opony letnie""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Boczne poduszki powietrzne - przód""]}"
b18f6f86720236d078e90fc9ffdaa3ec,otomoto,"{""Audio i multimedia"":[""Zestaw głośnomówiący""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Kontrola odległości z tyłu (przy parkowaniu)"",""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Kurtyny powietrzne - przód""]}"
1ec46f23ffc2642bd33a24e6f1203dba,otomoto,{}
0b9081f7a65771e33042dc0dbdf64c81,otomoto,{}
9cbb945f71c94553f9c4fe2adfafaa35,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Zestaw głośnomówiący"",""Gniazdo USB"",""System nawigacji satelitarnej"",""Ekran dotykowy"",""Dostęp do internetu""],""Komfort i dodatki"":[""Klimatyzacja automatyczna"",""Podłokietniki - przód"",""Ogrzewanie postojowe"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""]}"
bf298df809f9e4626c003f6276165814,otomoto,{}
81e21a0b3d8c2fb81c70058120a6102f,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Kierownica skórzana"",""Czujnik deszczu"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Czujnik zmierzchu"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi aluminiowe 16"",""Opony letnie""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
cb57be60c9554d06fcff01b353b81a09,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Gniazdo USB"",""System nawigacji satelitarnej""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka częściowo skórzana"",""Klimatyzacja dla pasażerów z tyłu"",""Podgrzewany fotel kierowcy"",""Podgrzewany fotel pasażera"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Ogrzewanie postojowe"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Kontrola odległości z tyłu (przy parkowaniu)"",""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP""]}"
7e305ccd31a9f9f78f80f503b2c0c27a,otomoto,{}
17d42ee5cb05615db233cb1b72a1df3b,otomoto,{}
32a9e6f35289f0b6968676ec569bc4ce,otomoto,{}
76f4625a7d3dc0ccad6461ec3d83fa5b,otomoto,{}
1839904303d5d4c069cd8ed42e16ad2d,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Kierownica ze sterowaniem radia"",""Elektryczne szyby przednie"",""Wycieraczki""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
52288c0386c111020dca9097ab900c6b,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podgrzewany fotel kierowcy"",""Podłokietniki - przód"",""Kierownica ze sterowaniem radia"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Kontrola odległości z tyłu (przy parkowaniu)"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy""]}"
bd6047839315a2fef2c21dacdfb28578,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Lampy przeciwmgielne""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
d8dd552d53ec093ac94b9985ce1b5292,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Elektroniczny system rozdziału siły hamowania"",""Poduszka powietrzna kierowcy""]}"
1d24e87f62f4dc1006e2bad05256ad82,otomoto,{}
5bab973dc0b51feb7e2b27ea6da56158,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
87e441c71c3e92b8cf69e8c134369557,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy""]}"
9fc4fe5ab7a9801806f2d6ec07fb294e,otomoto,{}
1c57c0664bb6668ba55bd558d989791d,otomoto,"{""Audio i multimedia"":[""Radio"",""Gniazdo USB""],""Komfort i dodatki"":[""Klimatyzacja automatyczna"",""Tapicerka materiałowa"",""Kierownica ze sterowaniem radia"",""Czujnik deszczu"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Kontrola trakcji"",""Czujnik zmierzchu"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy""]}"
e580cb6192bb9933dd45587272d30ffc,otomoto,"{""Audio i multimedia"":[""Radio"",""Zestaw głośnomówiący""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Podgrzewane lusterka boczne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Filtr cząstek stałych""],""Bezpieczeństwo"":[""ABS"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
8d8ad6e34f830629fca031e420413746,otomoto,{}
b7e45e3b01b1d8d3ad1a3b195aff3361,otomoto,{}
06a57752914d9f0f767d3ae72c36eb2a,otomoto,"{""Komfort i dodatki"":[""Tapicerka materiałowa""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
ae7b754636d2258840d2781e637e9f35,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Kierownica skórzana"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy""]}"
714262201ef4eabd852e7df4eb76e16d,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Podłokietniki - tył"",""Kierownica skórzana"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Kontrola odległości z tyłu (przy parkowaniu)"",""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
f3ca6aec1102ce2e702959a08f9a429e,otomoto,{}
87a10d7fb4b142d5553d47a3b9048381,otomoto,"{""Komfort i dodatki"":[""Klimatyzacja manualna""]}"
c58ce0713e44f62508ce0b7f8e3b6755,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Zestaw głośnomówiący"",""Gniazdo USB"",""System nawigacji satelitarnej"",""System nagłośnienia""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Kierownica wielofunkcyjna"",""Elektryczne szyby przednie""]}"
7a29ffb70142086850d4e6059c05d349,otomoto,"{""Audio i multimedia"":[""Radio"",""Zestaw głośnomówiący"",""Gniazdo USB"",""System nawigacji satelitarnej""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Kierownica skórzana"",""Kierownica wielofunkcyjna"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Kontrola odległości z tyłu (przy parkowaniu)"",""Lusterka boczne składane elektrycznie"",""Kamera w lusterku bocznym"",""Ogranicznik prędkości"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Filtr cząstek stałych"",""Felgi stalowe""]}"
06d02274c8d25f55b154e957fc478799,otomoto,"{""Komfort i dodatki"":[""Tapicerka materiałowa""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Elektroniczny system rozdziału siły hamowania"",""Poduszka powietrzna kierowcy""]}"
e075abdf5e5f33a176135c2c3d7810cb,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Zestaw głośnomówiący"",""System nawigacji satelitarnej""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja automatyczna, dwustrefowa"",""Tapicerka Alcantara"",""Klimatyzacja dla pasażerów z tyłu"",""Podgrzewany fotel kierowcy"",""Podgrzewany fotel pasażera"",""Podłokietniki - przód"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Automatyczna kontrola ogrzewania"",""Czujnik deszczu"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Kontrola odległości z tyłu (przy parkowaniu)"",""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Czujnik zmierzchu"",""Lampy przeciwmgielne"",""Oświetlenie drogi do domu"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Filtr cząstek stałych""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
c8c7545cfd53852dea235ce35650ff0e,otomoto,{}
2abe5cacd7313fb89c44745f67125ba6,otomoto,{}
651a128cc29224416f4ea54c92fd1c2f,otomoto,"{""Audio i multimedia"":[""Android Auto"",""Radio"",""Zestaw głośnomówiący"",""Gniazdo USB"",""Ekran dotykowy""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Regul. elektr. podparcia lędźwiowego - pasażer"",""Podłokietniki - przód"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Kamera parkowania tył"",""Lusterka boczne ustawiane elektrycznie"",""Światła do jazdy dziennej""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera""]}"
af6b43cee24c394a070fa2326566d359,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Zestaw głośnomówiący"",""Gniazdo USB"",""System nagłośnienia""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka częściowo skórzana"",""Podgrzewany fotel kierowcy"",""Podłokietniki - przód"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia"",""Dźwignia zmiany biegów wykończona skórą"",""Ogrzewanie postojowe"",""Automatyczna kontrola ogrzewania"",""Elektryczne szyby przednie"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi aluminiowe 16"",""Opony zimowe""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Poduszka kolan kierowcy"",""Poduszka kolan pasażera""]}"
cd0e9618fb8d3f59e8e74b2003243e7e,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Kontrola odległości z tyłu (przy parkowaniu)""]}"
da50ea3ce9286a6431047797551f00a0,otomoto,{}
11264f1303e9c590932d7f1aa836f0eb,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy""]}"
3b379763ea9cdcad43d630c3205e65e1,otomoto,"{""Audio i multimedia"":[""Radio"",""Zestaw głośnomówiący"",""Gniazdo USB"",""System nagłośnienia""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Kierownica ze sterowaniem radia"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie"",""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Światła do jazdy dziennej"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi stalowe"",""Opony wielosezonowe"",""Zawieszenie komfortowe""],""Bezpieczeństwo"":[""ABS"",""ESP"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Poduszka powietrzna centralna"",""Boczna poduszka powietrzna kierowcy"",""Boczne poduszki powietrzne - przód""]}"
6bae44b90c443da12d79ec3d9c0e5855,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Elektryczne szyby przednie""],""Systemy wspomagania kierowcy"":[""Lusterka boczne ustawiane elektrycznie""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy""]}"
e2c6a595fdac01d191828ba641ead192,otomoto,"{""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Podłokietniki - przód"",""Podłokietniki - tył"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Podgrzewane lusterka boczne"",""Czujnik zmierzchu"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
aeaddd920782af5a54f66d299fdcd600,otomoto,"{""Audio i multimedia"":[""Radio"",""Gniazdo USB""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja automatyczna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podgrzewany fotel kierowcy"",""Podgrzewany fotel pasażera"",""Kierownica wielofunkcyjna""],""Systemy wspomagania kierowcy"":[""Tempomat"",""Ogranicznik prędkości"",""Kontrola trakcji"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Opony letnie""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Poduszka kolan kierowcy"",""Poduszka kolan pasażera"",""Kurtyny powietrzne - przód"",""Poduszka powietrzna centralna""]}"
34dfe337d3e950ec2deea74969fa3f95,otomoto,{}
a6d3da7c5fe965a54911e0fae04e9cc9,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Zestaw głośnomówiący"",""Gniazdo USB"",""System nawigacji satelitarnej""],""Komfort i dodatki"":[""Klimatyzacja automatyczna: 4 lub wiêcej strefowa"",""Tapicerka materiałowa"",""Podłokietniki - przód"",""Podłokietniki - tył"",""Kierownica skórzana"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Dźwignia zmiany biegów wykończona skórą"",""Czujnik deszczu"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby""],""Systemy wspomagania kierowcy"":[""Podgrzewane lusterka boczne"",""Kontrola trakcji"",""Czujnik zmierzchu"",""Lampy przeciwmgielne"",""Oświetlenie drogi do domu"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Filtr cząstek stałych""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
b7380001921c5e661b58008e9c2cd599,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Zestaw głośnomówiący"",""Gniazdo USB"",""System nagłośnienia""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Podłokietniki - tył"",""Kierownica ze sterowaniem radia"",""Podgrzewana przednia szyba"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Kontrola odległości z tyłu (przy parkowaniu)"",""Lusterka boczne ustawiane elektrycznie"",""Lampy przeciwmgielne""]}"
7affd6bc7b7b9c0fba68a003c9943dce,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Elektryczne szyby przednie"",""Wycieraczki""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy""]}"
aa2253c58222746da9ae1388e2171a69,otomoto,"{""Audio i multimedia"":[""Interfejs Bluetooth"",""Radio"",""Gniazdo USB"",""System nawigacji satelitarnej"",""Ekran dotykowy""],""Komfort i dodatki"":[""Hak"",""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Kamera parkowania tył"",""Światła do jazdy dziennej"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Opony letnie""],""Bezpieczeństwo"":[""ABS"",""Poduszka powietrzna kierowcy"",""Poduszka powietrzna pasażera"",""Boczne poduszki powietrzne - przód""]}"
6829ae43b79eafa74237f013b7e93338,otomoto,"{""Audio i multimedia"":[""Radio""],""Komfort i dodatki"":[""Klimatyzacja manualna"",""Tapicerka materiałowa"",""Klimatyzacja dla pasażerów z tyłu"",""Podłokietniki - przód"",""Kierownica ze sterowaniem radia"",""Kierownica wielofunkcyjna"",""Elektryczne szyby przednie"",""Przyciemniane tylne szyby"",""Wycieraczki""],""Systemy wspomagania kierowcy"":[""Kontrola odległości z tyłu (przy parkowaniu)"",""Kontrola trakcji"",""Światła do jazdy dziennej"",""Lampy przeciwmgielne"",""Wspomaganie kierownicy""],""Osiągi i tuning"":[""Felgi aluminiowe 17"",""Opony letnie""],""Bezpieczeństwo"":[""ABS"",""ESP"",""Poduszka powietrzna kierowcy""]}"
1d7b4d3895ba4456d968725e5b4b5a0d,otomoto,{}
fff1bdabc50e3cb79c3391a7ad5956c4,otomoto,{}
63a3dfa5541efc04ce38e822c061dd30,otomoto,"{""Komfort i dodatki"":[""Tapicerka materiałowa""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Elektroniczny system rozdziału siły hamowania"",""Poduszka powietrzna kierowcy""]}"
93bb0c09818726e5ff80ebd93d7e2c79,otomoto,"{""Komfort i dodatki"":[""Tapicerka materiałowa""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
1ff552befb3070f89865e4bc7b745d70,otomoto,"{""Komfort i dodatki"":[""Tapicerka materiałowa""],""Systemy wspomagania kierowcy"":[""Wspomaganie kierownicy""],""Bezpieczeństwo"":[""ABS"",""Elektroniczny system rozdziału siły hamowania"",""System wspomagania hamowania"",""Poduszka powietrzna kierowcy"",""Isofix (punkty mocowania fotelika dziecięcego)""]}"
